codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;despesatotal
810;15601914.15;8674233.3;4774307.48;380098.35;1773275.02;112650.38;1239795.36;253558.34;537987.8;895628;1265871.22;19875293.84;19907405.25
113;17769478.52;7910354.5;5926452.74;584780.71;3347890.57;13000;848080.27;109529.67;1268392.65;287878.56;2907452.51;24243350.35;23203812.18
1810;4378728;2066557.86;1987177.54;34606.97;290385.63;0;505634.94;200140.3;750424.98;142516.1;454764.82;6357526.7;6432209.14
114;7325707.4;3216312.36;3214676.9;156171.62;738546.52;126737.84;3884362.06;873949.13;1533387.95;216564.68;1388718.65;16504117.9;15349427.71
611;6494659.6;3085167.34;2575092.25;26866.17;807533.84;10205.32;163018.2;85772.44;1009717.81;324800.05;1004071.79;12312129.81;9092245.21
1421;14908388.08;5850465.66;7370406.77;160549.94;1526965.71;18000;3515006.1;251716.3;820857.33;528816.67;3538930.59;24731627.1;23581715.07
212;5145864.88;3541554.96;1135841.62;125500.47;342967.83;0;149012.08;18914.9;165813.13;394576.55;852373.55;7098244.31;6726555.09
115;15887980.77;5906308.05;7426113.27;174762.44;2380797.01;1079292.88;598172.64;213069.09;2167926.25;1230185.61;3165636.45;24918321.07;24342263.69
1309;12741125.39;5773746.07;4352185.32;590119.87;2025074.13;101683.07;5174430.29;45991.26;1010758.92;728654.44;2525061.81;21867210.62;22327705.18
1508;24840550.23;14173987.42;7833124.33;130018.74;2703419.74;600;975339.13;1103001.04;512039.88;1254323.25;1201085.65;30441575.63;29886939.18
612;4253910.27;1713657.9;2085569.39;12798.04;441884.94;5014.59;246932.91;220254.03;329649.6;2494932.35;469477.09;7766271.3;8020170.84
1310;20053101.75;10593317.35;6320772.92;201674.68;2937336.8;1361749.94;3205503.54;200340.82;2533152.94;1291635.84;2087754.02;30857620.38;30733238.85
1605;4476057.35;2096587.62;1849894.95;45528.99;484045.79;0;262810.06;665585.33;1557257.76;297589.52;433986.78;7842970.25;7693286.8
1013;2858098.7;1427489.72;1210273.94;34097.17;186237.87;98210.14;285370.82;40703.21;625282.63;144995.17;258631.63;4471007.65;4311292.3
613;4392356.31;1913436.51;2066728.86;16802.09;395388.85;0;1649539.57;712756.71;301207.44;263509.63;747663.57;9129829.18;8067033.23
1311;15476431.18;7524140.82;5895965.62;219525.39;1836799.35;802841.84;3492171.91;511844.54;2934984.24;665155.33;2107253.65;25937708.82;25990682.69
1811;2900331.66;1509966.62;990484.66;33206.53;366673.85;29219.89;306396.82;53496.92;552831.21;185454.65;766485.61;5851617.97;4794216.76
507;3970440.84;1615267.31;1649412.85;136296.43;569464.25;20600;752109.04;377938.24;739809.54;521366.96;767798.84;7181911.47;7150063.46
1812;2172362.31;1052686.41;903370.35;0;216305.55;197858.91;129222.62;59381.02;510395.49;197581.59;162479.1;4285986.32;3429281.04
614;3227455.26;1468933.21;1047273.19;42602.17;668646.69;0;623075.52;246037.55;534430.96;206033.72;398779.04;5366653.79;5235812.05
1014;9615921.32;5214025.69;3242580.55;172137.76;987177.32;52560.48;179201.11;76065.94;240760.07;608915;748686.95;11781213.62;11522110.87
1708;6491015.25;3260306.14;2283878.45;98351.22;848479.44;152735.99;2566722.32;448996.58;1116920.93;781423.19;679556.72;12365090.4;12237370.98
910;6226467.39;1962614.07;2936730.47;88740.4;1238382.45;0;373371.14;121591.81;1608706.16;264043.24;603506.64;9304327.57;9197686.38
1015;13196381.31;4873834.41;5296443.09;62564.03;2963539.78;413663.5;3876164.73;1150828.78;3012168.4;1829880.59;2175898.62;27279138.08;25654985.93
4203;17311105.05;8240083.05;5000444.75;363218.18;3707359.07;536728.57;298237.23;205145.78;2405982.47;2193755.51;2619163.88;25491667.22;25570118.49
3105;3293873.01;1251263.71;1575414.76;32071;435123.54;51756.55;13415.6;55856.81;407796.74;150404.53;583399.85;4629708.86;4556503.09
1606;6452768.64;2962497.49;2575706.79;113768.27;800796.09;2143.5;1523521.65;117693.98;1149921.07;615471.29;473876.09;10411510.6;10335396.22
1607;13849515.05;5975222.07;4938525.24;11089.89;2924677.85;333751.72;1854270.08;1618543.84;290414.02;1315161.03;2374942.86;20556035.69;21636598.6
1213;6913816.61;3896119.08;2000377.57;7773.69;1009546.27;55004.24;1444422.52;564218.06;779788.71;2889827.89;637004.5;12748064.12;13284082.53
1214;8744190.74;4859316.68;2775195.47;325954.11;783724.48;320942.02;753912.26;101159.4;884002.63;904089.23;1656388.96;14565261.89;13364685.24
709;4826600.59;2911847.83;1388024.03;37187.37;489541.36;80928.95;958863.66;41177.79;273483.56;193726.56;459384.27;7513806.27;6834165.38
811;27576171.5;11681106.57;10321986.95;1154846.48;4418231.5;77578.15;634126.22;90204.08;433177.01;1479919.59;4940846.27;35328584.72;35232022.82
1312;84128291.3;42894426.19;26687817.31;2005038.13;12541009.67;1801643.76;535455.18;1035559.09;198835.92;1818286.67;20463674.87;131541229.6;109981746.8
1016;8841310.27;3584889.52;4415849.55;42334.5;798236.7;0;1485095.01;771973.3;1584840.9;311466.6;411183.2;13541231.52;13405869.28
3106;1928579.23;828742.3;816513.76;23290.21;260032.96;24427.65;10994.15;192862.57;1090882.82;96880.86;678535.5;793509.27;4023162.78
3201;3310660.81;1259031.1;441452.22;9579.56;1600597.93;11354.78;0;40007.24;100138.44;76090.51;157301.97;3459752.42;3695553.75
309;7116789.79;2984261.58;2539542.26;237881.87;1355104.08;9125;1242942.92;546170.62;837562.24;501525.26;1233091.8;11644520.42;11487207.63
1313;23365576.44;10170519.32;10452490.59;287311.69;2455254.84;765438.55;846366.01;2122309.91;1745381.99;997460.73;3041984.03;34272896.22;32884517.66
4204;2339652.47;1641770.4;411552.12;79986.67;206343.28;94495.72;108706.6;469719.85;14514.49;155284.24;1573029.27;5003432.99;4755402.64
4302;4754172.58;2618891.33;1061526.73;159641.97;914112.55;83202.08;3979760.14;539531.16;3399068.98;909608.71;3107155.64;16714252.07;16772499.29
508;4917098.22;2023869.75;2213061.67;30734.05;649432.75;126111.1;1032477.78;670421.33;857499.17;687677.12;412135.9;8799236.08;8703420.62
710;4903856.92;2941363.06;1686889.68;0;275604.18;67754.74;968588.48;76326.61;589830.12;366512.99;0;7943183.22;6972869.86
711;6370492.06;3181835.23;1991544.21;184311.37;1012801.25;3594.22;398632.4;252351.99;406413.33;276816.46;1854529.31;9535876.87;9562829.77
1813;5693229.94;3313778.27;1895444.65;86780.08;397226.94;63421;1018369.61;150594.96;797899.69;676994.47;683070.49;9108642.32;9083580.16
3107;3627239.22;1401385.26;1270233.58;289755.87;665864.51;46474;8392.68;6658.58;538006.54;321996.27;492633.73;5255733.54;5041401.02
1709;6184944.64;2481025.86;1910474.1;80716.78;1712727.9;108469.45;686261.17;79214.89;389636.82;626439.24;769337.48;8687113.3;8844303.69
4205;5711271.17;3392757.88;1579042.88;172268.26;567202.15;662473.31;1416388.28;3300475.33;2752621.26;921953.49;4027942.6;21366185.24;18793125.44
1414;10136113.58;4323955.37;4273434.33;175132.23;1363591.65;18500;1429792.61;88158.86;1759727.18;466494.61;1786734.73;16431958.11;15685521.57
1710;3634864.53;2096869.57;1164047.95;60853.06;313093.95;34207.12;1124540.98;78262.56;306856.68;1167147.57;564609.92;7071564.93;6910489.36
911;7529073.86;2555713.9;3200263.74;57405.44;1715690.78;147470.56;53540;326038.64;1828425.88;2338607.1;1148959.72;13406631.68;13372115.76
1415;5765818.83;2986589.82;2177636.36;50866.93;550725.72;0;51271.45;7593.92;941328.44;182859.05;688310.67;7758415.98;7637182.36
1814;4615929.38;2348066.03;1655760.67;218491.94;393610.74;13358.5;397754.72;45715.56;512038.86;676633.77;472544.71;6624784.79;6733975.5
3108;8558460.01;4768789.19;2959924.82;210045.32;619700.68;77000;64952.65;468706.99;797248.97;609264.85;1392255.85;12303367.71;11967889.32
4401;1989403.42;952484.05;579235.18;19682.17;438002.02;129667.66;520576.24;59457.91;358086.66;312451.78;134220.64;3607542.97;3503864.31
4802;1211555.42;716954.66;342036.81;16637.87;135926.08;30670.97;425314.77;6830;893793.4;167995.88;242715.75;2435531.79;2978876.19
109;27055090.43;11673201.46;9667029.93;439495.26;5275363.78;1318877.56;2317065.46;3597796.44;3036438.48;2376980.71;5275784.9;45340781.98;44978033.98
1711;3351841.96;1466457.92;1481894.81;33492.53;369996.7;91276.28;583999.08;11523.22;552399.77;199708.83;584970.73;5558338.94;5375719.87
3109;3411383.57;1328061.14;1244287.68;195116.1;643918.65;87101.3;18793.9;5827.69;346031.05;95541.37;357230.33;5150489.89;4321909.21
1416;17975831.45;11093652.47;3401606.6;496611.32;2983961.06;128438.93;2486290.53;299665.17;848869.47;661825.48;4317185.23;27692177.25;26718106.26
1509;13574683.06;7924381.5;4176856.8;103697.72;1369747.04;20808.71;559149.4;293161.05;526336.14;478873.3;1451554.42;17440127.27;16904566.08
1314;17930275.76;7797168.67;5901112.88;204920.28;4027073.93;456537.55;2866472.65;826273.61;1676295.5;275370.36;2367469.53;27326434.96;26398694.96
812;6003604.41;2890605.82;2495820.32;32257.45;584920.82;0;1094426.15;17700.41;105534.08;412077.39;599165.44;8121033.91;8232507.88
116;7871535.38;3764796.57;2926141.8;84695.77;1095901.24;193548.62;2399568.64;86572.25;468040.06;478936.69;1250385.38;12752152.82;12748587.02
1815;4250827.36;1138267.08;2797802.76;64512.59;250244.93;0;1031966.17;20267.8;849976.83;617002.77;1044083.34;8013336.16;7814124.27
1816;7465351.28;4636378.9;2297139.32;94126.09;437706.97;416604.19;27210.75;279731.4;2983931.94;194087.38;1463817.33;13117414.83;12830734.27
4603;1741424.13;705326.24;436787.12;10470.24;588840.53;4752.53;902112.74;18534.64;986195.26;39049.19;1900208.84;6315344.91;5592277.33
3110;2734725.96;1072932.18;1162875.8;66540.48;432377.5;59058;15778.51;75890.31;51583.04;294562.67;425128.24;3975020.2;3656726.73
1417;3143099.87;2249675.51;733040.61;69621.58;90762.17;0;67130.95;31911.21;10851.83;385332.33;498668.43;4198076.76;4136994.62
1817;3879488.73;2222169.27;1286669.61;30235.57;340414.28;3000;581442.23;652010.31;329960.65;598820.64;476896.71;6675756.96;6521619.27
912;8803368.11;4056896.26;3010136.81;485090.6;1251244.44;46401.34;1470491.97;330576.51;569261.81;787919.05;1622523.39;15217155.49;13630542.18
1510;34652681.53;25820574.89;7257642.18;512516.98;1061947.48;0;1588878.13;912440.94;513254.69;5258172.56;16433137.04;61638493.12;59358564.89
1818;3084329.38;1254878.34;1626313.9;41444.48;161692.66;75805.94;191249.34;66082.94;256365.27;645275.28;379296.55;5506977.43;4698404.7
213;8511234;4606227.23;2927397.39;44875.51;932733.87;149371.4;1063520.96;125910.39;1065585.05;1964675.12;1931845.73;14906459.39;14812142.65
509;7479701;3535667.03;3120021.97;87258.58;736753.42;0;578201.12;114264.17;1116079.51;346999.8;284471.77;9996661.71;9919717.37
1511;20354475.29;13419884.12;5199726.65;250822.76;1484041.76;124296.05;1079377.05;1540418.28;778058.2;1012024.23;1206116.3;26109404.85;26094765.4
1512;32848044.96;19263364.72;7900701.16;982259.22;4701719.86;209766.97;5678716.92;399416.17;854135.08;1147684.52;4118865.21;41903811.64;45256629.83
117;3382512.13;1644845.79;1057896.57;38461.7;641308.07;149534.17;325769.72;71885.87;1121829.67;240702.2;486353.35;5935748.06;5778587.11
813;19478553.96;8954641.92;8443816.85;475840.92;1604254.27;21799.23;261489.64;163259.83;568860.56;2026540.6;2321975.59;23390912.27;24842479.41
1513;12562168.55;6676532.87;4148005.22;182218.28;1555412.18;31689.73;1073270.56;116378.45;198734.2;582281.83;2298205.31;17577592.65;16862728.63
1111;73981600.85;32905745.21;11024438.54;597992.44;29453424.66;1662269.42;4542464.15;0;9359669.16;2237177.71;14664718.15;156973655.3;106447899.4
1112;3964410.86;2050288.81;1339219.45;65290.24;509612.36;0;333798.81;10267.57;174525.36;244821.71;366438.84;6096028.14;5094263.15
615;5940804.26;3485615.94;2148038.39;116490.84;190659.09;145946.39;841079.28;285419.32;587340.92;501274.42;1428524.75;9776927.81;9730389.34
1215;3186301.26;1871426.22;1038391.81;40731.23;235752;2303;555010.41;193684.55;80183.2;477096.27;397662.06;5069268.07;4892240.75
616;5196446.11;2729702.97;1520233.55;40987.39;905522.2;402449.99;30871.68;261118.27;770179.01;241714.99;413197.37;7399517;7315977.42
1819;6560653.02;2398921.23;3722930.53;155982.11;282819.15;14000;1449599.45;536990.72;1994495.58;598734.04;276622.65;13054561.49;11431095.46
1820;4543993.12;2896002.23;1301847.17;103480.66;242663.06;4575.52;204885.12;26358.68;424174.59;283485.02;627171.57;6258398.01;6114643.62
814;13929552.19;6881077.97;4176556.67;244238.54;2627679.01;1025915.58;256828.89;102852.15;931980.09;1340936.18;3050460.32;21457026.16;20638525.4
310;4781431.91;2712907.28;1608537.44;57163.27;402823.92;36826.76;659880.74;315330.46;623504.28;527355.23;626980.97;7741947.77;7571310.35
1418;11943990.34;6707190.79;3963592.44;330161.42;943045.69;5566.29;2407913.65;15750;815090.19;933850.44;2644590.89;19470768.43;18766751.8
1821;10966135.7;4165141.53;4052816.86;81244.57;2666932.74;31637.67;880714.18;882966.45;2598903.33;129440.25;1933411.21;16320843.64;17423208.79
409;5338775.36;3058179.34;1747061.12;230466.64;303068.26;54170.56;90987.71;125655.23;342613.33;553190.71;2671162.09;9641631.95;9176554.99
1419;13185256.51;7173217.53;4422730.37;312074.81;1277233.8;15802.4;2259710.35;120749.69;723600.81;840352.67;2092210.7;19630324.67;19237683.13
1113;21671004.48;9329722.41;4372825.07;196111.58;7772345.42;2111332.36;2736747.91;59718.43;107269.93;714836.26;3790895.24;29969970.08;31191804.61
913;4589120.05;1887306.71;1491637.87;59078.1;1151097.37;62823.1;807630.45;152964.05;808768.82;449811.97;881057.86;7805206;7752176.3
1318;10516121.44;4989322.23;2515455.88;294763.44;2716579.89;0;68971.61;53712.72;204730.33;234340.8;1398007.17;12546476.26;12475884.07
118;6889276.54;2708165.55;2900572.66;90879.44;1189658.89;42513.53;237934.69;70646.24;238934.35;297542.02;1040155.34;8843663.97;8817002.71
119;7168456.98;3315974.43;2072488.33;282697.08;1497297.14;401347.73;853474.29;90744.26;1169690.37;945016.85;1685703.8;11407657.42;12314434.28
1608;6736490.33;3988837.11;2403553.91;54867.42;289231.89;50792.37;1566906.27;215100.28;692048.91;355618.74;775738.99;10775017.56;10392695.89
1315;17903755.27;10309470.51;6636701.84;201277.06;756305.86;78858.77;7058875.06;157020.94;1882072.69;940740.06;2195492.71;30135353.34;30216815.5
1712;6808971.64;3071084.95;2966515.52;94964.69;676406.48;698843.41;1508173.19;542503.98;1514616.1;1304408.72;1015589.5;13511134.91;13393106.54
4502;2214181.97;1280635.5;591727.56;225196.24;116622.67;0;31531.64;113353.87;1468564.61;117539.54;712400.04;5166298.86;4657571.67
712;5321876.69;3139023.98;1457678.13;42332.21;682842.37;129175.43;644519.11;58549.66;106345.48;252820.7;705416.66;7116672.45;7218703.73
713;3549315.43;1690400.73;1246929.83;6567.75;605417.12;0;1033619.06;14847.24;32071.81;147172.73;133907.23;4479541.4;4910933.5
1609;21450819.23;11458813.24;6928221.52;255308.64;2808475.83;63188.62;4007490.97;353452.98;4314816.22;3312532.79;5764493.74;37408324.89;39266794.55
214;3274052.82;1931157.67;988150.17;60554.29;294190.69;73810.2;1418052.08;113366.83;35870.08;214839.06;684249.41;5943391.96;5814240.48
311;4428927.4;2097579.3;1394235.22;88070.55;849042.33;137767.41;360228.64;105186.96;605477.34;734849.95;884034.83;7600719.22;7256472.53
510;2542538.42;1429601.78;920313.11;15148.2;177475.33;141058.98;901521.77;18739.49;112538.59;498554.66;208821.86;4544028.85;4423773.77
815;5596522.11;3219075.72;1859512.66;42699.64;475234.09;18117.31;45937.08;23599.25;1606295.44;221165.98;51605.31;7758492.63;7563242.48
1316;27213572.09;12617488.01;10886606.87;557604.78;3151872.43;265725.58;3134777.76;255945.91;1548825.6;611971.96;4255766.83;37136794.09;37286585.73
4101;2505060.38;1338745.44;734491.52;14072.2;417751.22;0;70518.66;20261.23;63034.69;342530.07;631323.61;3814883.51;3632728.64
410;4697300.99;2220423.08;1568963.44;36196.33;871718.14;10634.7;304600.7;223670.47;411613.32;209367.64;315831.33;6475348.69;6173019.15
1114;29900652.3;13125125.33;11153729.83;188257.09;5433540.05;1413989.97;2642538.05;453887.71;686431.42;4572384.19;4201294.83;44014413.39;43871178.47
4206;3410144.38;1804243.95;1146327.71;275290.94;184281.78;0;270050.51;14477.2;446.24;473908.65;1393324.73;5645198.94;5562351.71
1420;3658504.76;2140815.99;1306121.88;40251.11;171315.78;111507.74;1798662.24;3353.79;885613.15;258280.97;331291.27;7307657;7047213.92
1610;5800569.93;2763618.3;2454391.03;47589.97;534970.63;23785;2515092.04;426590.25;1338274.97;433314.26;541758.78;11425033.5;11079385.23
312;35576757.64;14138300.96;15034345.22;322139.88;6081971.58;2095343.7;4260070.77;1237587.39;2970704.79;709219.77;12148125.31;59743098.56;58997809.37
914;5239571.28;1898416.43;2076739.91;46278.08;1218136.86;31457.42;1032905.35;138563.67;130303.23;232748.73;655620.23;7774727.38;7461169.91
1317;60440814.51;22565387.29;19143456.47;3185605.64;15546365.11;1834661.31;2468943.77;7444.5;1492930.84;2454669.7;20857565.3;86602808.15;89557029.93
1822;3402275.07;1699211.55;1336477.26;56916.25;309670.01;14235.32;33124.23;19343.68;584695.32;80841.9;359834.96;4712394.39;4494350.48
617;3267914.09;2092044.03;699220.43;184877.13;291772.5;242151.52;1640335.7;15814.26;29667.5;524104.68;1625832.57;6805104.16;7345820.32
1713;7240581.3;3238273.12;2868300.96;58040.74;1075966.48;15851.4;1097520.13;329220.84;1099128.08;295450;640645.87;11282531.38;10718397.62
1714;11210186.48;5203620.95;3707085.21;210765.62;2088714.7;951134.36;2249097.86;333007.58;908942.04;2906811.64;1503355.93;20811243.97;20062535.89
816;15147238.47;6217919.74;4811051.74;436492.6;3681774.39;816444.85;2690031.13;143529.83;1225948.2;1370089.15;4311562.52;26412166.05;25704844.15
511;3336574.06;1776543.72;1297649.82;32431.61;229948.91;8709.22;3050.37;197897.48;611739.48;264702.4;401512.03;5350070.35;4824185.04
313;12753524.86;5599663.62;4597043.29;294037.61;2262780.34;410156.67;2030660.31;200491.67;1407104.28;511836.23;1826687.54;19197606.39;19140461.56
714;4063070.48;2057047.29;1011846.16;190284.55;803892.48;6817.44;165487.15;67942.21;118999.42;460687.77;540568.81;6057974.73;5423573.28
411;3479377.48;1732576.1;1237600.02;35856.18;473345.18;18232.18;987096.56;585701.77;425457.88;810601.19;365198.79;7737005.65;6671665.85
412;5880014.89;2507397.13;2257458.24;19859.3;1095300.22;19261.83;368961.4;123526.85;711214.85;331145.41;1111152.6;9487613.55;8545277.83
1823;22800166.41;10400906.74;8244514.78;370825.85;3783919.04;2204868.25;3306468.44;305143.94;4888067.08;3595129.71;6408976.05;40908390.61;43508819.88
314;6334522.74;3374827.96;1614196.82;191315.08;1154182.88;650;377449.11;0;491280.81;548850.1;593286.44;8438418.69;8346039.2
1824;4836424.28;2227591.87;1792226.31;274058.61;542547.49;6538;422146.14;18094.56;154488.23;99928.04;906885.06;6483023.52;6444504.31
1401;16325780.09;7777882.22;5938365.12;241000.05;2368532.7;698697.34;2995304.25;672247.9;963702.46;1382950.99;2579897.36;25908403.95;25618580.39
101;19995858.26;8303344.13;9228278.9;132448.51;2331786.72;429604.64;843323.46;388169.22;2010201.73;2692128.33;2170118.63;28622126.83;28529404.27
901;4430399.11;1978975.4;1867499.02;64480.35;519444.34;7500;152654.88;173801.65;739297.39;107440.66;877228.36;7687735.79;6488322.05
701;9968145.76;4180266.33;4033348.16;589993.58;1164537.69;94565.95;2080635.23;581786.08;2133121.18;2340185.79;1326072.3;19142896.91;18524512.29
102;10281867.96;4961377.81;4280887.38;74217.65;965385.12;212.77;1383730.61;68760.3;1181022.05;756320.86;2134521.74;17853125.09;15806436.29
801;49823389.63;23375043.58;20209721.73;534449.51;5704174.81;29454.28;3821715.18;2280369.34;2514604.07;1600774.73;1814657.13;57982795.48;61884964.36
1501;13172994.02;6733512.64;4089931.7;16904.8;2332644.88;3698.27;1617843.7;263376.68;1245380.02;580518.04;678541.96;18179962.58;17562352.69
1402;7518937.56;3529638.94;2808624.59;250931.4;929742.63;53043.06;129587.71;155344.5;224363.76;524650.67;1807633.64;10351103.86;10413560.9
1001;20158007.26;7403319.78;9340470.04;527574.54;2886642.9;445921.86;217675.85;24423.48;1206080.51;2007020.6;5649038.86;29753241.93;29708168.42
1502;11550731.43;7262067.6;3148173.23;57078.67;1083411.93;0;687280.33;75600.33;179694.56;787121.76;751045.44;13115390.87;14031473.85
802;5529987.49;2838907.47;2056143.32;26165.99;608770.71;34922.72;168878.93;56260.55;161380.76;1989102.57;809898.82;8347711;8750431.84
1101;18092266.82;9652199.74;5453753.84;259671.11;2726642.13;0;2241414.23;94263.15;1841804.66;237293.26;2089537.4;24534049.83;24596579.52
401;9724073.66;2924879.42;3700470.12;946960.46;2151763.66;731124.59;730886.15;573891.6;2157992.71;668531.99;3070261.78;17645725.13;17656762.48
1701;7079715.99;3600989.9;2593915.23;422169.38;462641.48;71832.26;1357602.52;563389.35;843040.8;293991.51;922706.5;10757856.39;11132278.93
803;7130405.86;3476431.61;2431329.55;70305.55;1152339.15;48452.4;98540.57;21515.42;361786.84;231071.43;2571674.8;10414671.63;10463447.32
201;7287156.48;3363721.94;2828659.98;95022.37;999752.19;14256.56;34534.62;750483.42;1820544.81;636942.21;946869.74;11205836.47;11490787.84
1503;57908259.86;28984188.35;20105041.3;320960.04;8498070.17;428839.56;1521865.07;1559535.88;3990150.46;4545329.91;6447501.67;88612752.45;76401482.41
902;8098889.4;2747053.43;3116408.95;124024.54;2111402.48;11552.42;478505.72;318320.06;2213931.71;1342639.43;2216355.65;15081336.97;14680194.39
1403;11192893.4;5487209.43;4346455.09;148168.52;1211060.36;203406.57;2472109.96;129010.05;1143209.65;371480.96;698839.12;15863872.23;16210949.71
202;8032378.66;4230409.33;2856428.91;89269.72;856270.7;7655.27;204599.04;760886.36;1507760.63;1279644.21;1208332.61;12293637.39;13001256.78
1404;4898973.48;3096998.16;1505703.42;114687.37;181584.53;0;802873.11;54191.76;63199.13;695151.71;761235.16;7307100.02;7275624.35
1201;4542709.41;2581420.62;1587318.78;28938.22;345031.79;105042.22;15747.32;20909.71;395806.02;479146.31;325618.37;5769604.67;5884979.36
1002;4191170.01;1785425.05;1932993.56;53038.56;419712.84;640867.58;371518.04;508182.44;1771728.89;1378621.7;612645.83;9153553.95;9474734.49
203;3408917.25;2123303.97;916189.48;24223.31;345200.49;0;13965;14225.59;74707.21;1530701.87;323350.7;4875875.91;5365867.62
1115;68643261.63;28825564.95;27184292.5;348170.85;12285233.33;1904883.74;4405417.89;3908224.06;953609.84;1745417.33;4190492.56;84784403.73;85751307.05
1301;20885441.1;9291254.46;8976542.62;144432.9;2473211.12;19603.7;540334.64;3416765.82;2585515.59;2144689.72;2610646;32060075.91;32202996.57
301;7756712.67;4054987.55;2632020.42;260598.63;809106.07;23650.17;2754109.06;463808.1;956762.67;321109.5;2326736.48;15025752.49;14602888.65
103;8296977.61;3871743.77;3518007.71;114583.43;792642.7;280899.05;3349149.81;105451.64;835928.9;1512587.47;1591461.58;17722049.5;15972456.06
4301;10361183.6;4310998.63;2226925.17;278511.03;3544748.77;832311.03;1789738.54;168529.45;1444294.73;757601.23;5371588.83;21468923.04;20725247.41
1003;5103257.19;2540075.76;2035416.78;225471.55;302293.1;256391.5;1514992.31;44152.13;1980967.09;432406.38;1278833.4;10534459.55;10611000
1601;11888194.9;5251010.58;4772566.34;395571.96;1469046.02;1141064.15;1376238.27;875991.28;4400237.41;1032799.76;3852116.36;24564411.42;24566642.13
601;8067577.05;3836955.39;3177081.1;118567.38;934973.18;287307.15;1679014.44;103016.4;2744228.02;470336.17;1028977.73;14860777.22;14380456.96
1801;5719740.5;3198942.85;2125878.82;272169.38;122749.45;83480.73;572691.34;107638.07;1298933.65;254147.72;899296.27;8942042.59;8935928.28
104;10031252.37;3611891.83;5491189.58;53878.67;874292.29;222211.83;5213783.64;637040.17;1118108.63;548394.26;1495891.83;19351129.81;19266682.73
702;6285048.62;3064723.81;2486621.8;108510.55;625192.46;33536.25;761122.23;1111562.3;4488;474134.64;1278702.24;9794582.86;9948594.28
1202;3419211.6;1890856.65;1034397.75;29159.82;464797.38;0;380087.99;21202.24;41169;1293303.84;319593.71;5991635.45;5474568.38
1102;8498948.46;4046595.87;3196495.41;93927.44;1161929.74;20000;208012.85;107636.76;290094.38;595713.44;1087764.83;10664417.31;10808170.72
105;34529197.48;11845638.57;5859392.09;6273174.31;10550992.51;3253668.57;994892.94;401503.16;2035949.25;1343789.67;7436306.72;46798047.6;49995307.79
1203;6548180.43;3881898.85;1685855.32;77516.97;902909.29;18645.32;153718.65;194667.55;842795.55;926082.32;966832.54;9652249.97;9650922.36
1103;12524947.51;6658883.96;4133024.71;317094.86;1415943.98;164223;255395.17;269174.33;634154.92;529193.86;4426356.13;16443252.45;18803444.92
1302;9670166.68;5263881.17;3715499.03;75585.48;615201;622625;294922.77;347301.14;1155426.15;2327123.72;1504626.76;15886980.4;15922192.22
302;37889320.84;13671899.94;13385570.14;454584.66;10377266.1;810952.29;1689396.55;257317.56;5908768.7;2148897.95;10194797.67;59373740.87;58899451.56
204;3570946.87;2169382.88;728081.75;43591.57;629890.67;9340.38;9104.53;0;30400.08;543825.54;896801.04;4880890.31;5060418.44
1504;29541966.42;16505508.49;8113707.53;334618;4588132.4;93288;2198871.46;854084.93;996814.94;1538403.06;5359563.22;40272245.06;40582992.03
1004;6758598.69;1996224.81;3329143.35;13894.83;1419335.7;87047.5;1352348.31;1271648.56;1224817.52;1153305.64;467490.65;12202493.62;12315256.87
205;15447423.74;8841177.41;5401004.37;182884.16;1022357.8;58207.56;7139153.07;234885.2;260179.81;1046740.19;3514129.23;27624728.81;27700718.8
501;3633984.13;1233240.62;1834803.62;46098.52;519841.37;15000;1784776.52;4787.23;1364822.72;881243.15;365347.33;7968118.71;8049961.08
1405;13967426.91;7257711.07;4768267.42;59484.37;1881964.05;231373.85;274186.23;442222.29;722188.69;291163.27;1402651.96;16058756.24;17331213.2
1005;6766669.83;4024431.97;2134094.96;99555.39;508587.51;0;42007.16;56798.38;288745.93;108318.44;858308.74;8129312.33;8120848.48
703;5495406.55;3583563.28;1452007.81;240564.82;219270.64;3145.57;113576.32;44426.31;130612.74;400967.74;1597066.39;7391431.88;7785201.62
1702;5600053.17;2632954.98;2091635.53;57716.09;817746.57;103138.09;30016.11;47556.98;773332.61;832475.62;1215682.72;9225961.52;8602255.3
303;47579474.61;27095643.1;12145317.71;1174616.49;7163897.31;0;4474019.67;751384.84;2483979.57;5216614.35;31982183.19;92572701.54;92487656.23
402;21295770.4;6962159.68;12427129.71;246629.45;1659851.56;801488.77;236438.87;261244.07;4050604.47;4286733.05;3909297.35;34800938.69;34841576.98
304;7760830.25;4588185.36;1827707.94;115146.98;1229789.97;62232.27;5436823.82;325680.09;1937500.31;751866.2;2144218.81;18371935.58;18419151.75
1104;7256658.77;3916425.56;2554348.07;77616.49;708268.65;125499.9;473569.14;267003.6;726905.65;437170.1;356126.64;9564400.42;9642933.8
1006;17017613.87;5337516.43;8470413.59;107611.77;3102072.08;260550;4737330.73;19521.71;2900957.01;635748.15;2121044.57;26894718.7;27692766.04
3101;6443477.91;2186385.8;2156808.65;110034.31;1990249.15;179703.55;25002.55;119856.59;800855.46;412311.58;904899.56;9081273.52;8886107.2
