codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;despesatotal
1506;16543995.6;10111552.06;3519325.9;227668.44;2685449.2;34479.23;795005.29;706199.55;75781.6;2231839.83;1518721.7;22405806.19;21906022.8
1604;7091977.97;3452248.12;2524106.74;151334.68;964288.43;371268.94;1760787.72;818554.92;1223410.13;214281.19;2853543.56;14210448.71;14333824.43
809;4414568.83;2741461.47;1173800.6;83174.59;416132.17;0;166976.94;162790.49;626078.04;124184.93;861935.7;6362878.91;6356534.93
1705;3773944.07;2084893.85;1059266.95;362134.15;267649.12;682.5;1074129.62;237108.05;129029.42;1189429.15;363286.17;6535140.3;6767608.98
1211;3081696.99;1900850.36;913107.27;60237.2;207502.16;0;202613.47;11263.14;329796.86;63701.67;742250.77;4676568.63;4431322.9
1706;7533017.46;3022926.81;3495981.78;86520.99;927587.88;162010.19;751919.74;370827.32;2447720.96;351680.33;1068881.66;13808230.99;12686057.66
706;9027890.91;5061725.21;2919895.28;48752.98;997517.44;238065.83;333904.45;294912.18;283191.95;687013.54;694207.57;12087100.31;11559186.43
610;6451755.04;3313311.49;2192852.41;635008.79;310582.35;217247.26;2661203.04;1277926.18;1525971.81;235322.13;1353755.52;14101081.03;13723180.98
1507;16018865.45;10060185.49;4218828.52;265972.53;1473878.91;4866.23;268170.28;348920.99;532817.81;504675.69;1253182.63;19175753.99;18931499.08
707;3378930.02;1693116.29;991041.9;38459.17;656312.66;11025.46;25643.71;330053.32;517631.51;121442.54;249432.41;4901638.31;4634158.97
1808;3863215.76;1968127.03;1116820.24;64157.84;714110.65;4378.66;452107.39;141357.38;259456.93;705420.39;474513.99;8507289.11;5900450.5
210;7971570.38;4275593.79;2835792.81;64527.96;795655.82;2834.67;10116.75;940917.63;720064.59;1655049.07;1018147.53;12600228.9;12318700.62
708;3054450.64;2054729.69;571432.64;174713.46;253574.85;0;0;11283.91;44998.14;64870.55;420160.82;3462864.63;3595764.06
1707;5223579.21;1698219.86;2508636.45;243292.9;773430;6000;2352396.78;259437.69;828898.05;74785.35;1471060.77;9819476.44;10216157.85
112;2526966.78;1284483.64;1037514.87;16898.23;188070.04;227243.17;1115924.93;415.13;595184.92;1466508.44;115837.9;5906840.88;6048081.27
1011;6252350.02;3560191.58;1678533.15;368120.93;645504.36;127697.19;118027.06;19008.48;120627.55;173757.67;1012498.63;9092164.58;7823966.6
1809;5737925.19;3370031.71;1746871.19;304815.91;316206.38;14566.46;905355.96;27033.99;140544.96;55774.53;366931.77;7193512.94;7248132.86
1212;5547813.46;3047438.81;1713390.45;160343.81;626640.39;0;757155.77;62763.76;1010402.83;557483.38;1527340.89;9457571.57;9462960.09
4202;2331623.38;1221735.87;573792.29;112593.53;423501.69;0;57095.31;28252.77;490251.95;213355.8;401208.84;3657868.35;3521788.05
1012;7251824.13;4170709.19;1860879.86;272766.38;947468.7;150000;689498.21;17266.87;351129.07;782340.69;439747.79;9923513.88;9681806.76
211;13896625.98;6599170.11;4680161.78;117442.73;2499851.36;165677.89;69861.87;871530.93;577884.16;502919.51;1393037.66;19940252.25;17477538
1116;33363812.61;16171550.59;10626463.2;465372.64;6100426.18;118467.47;2577445.26;1089995.23;1573607.94;721193.56;4597204.45;45339085.99;44041726.52
1110;57482013.23;24574507.51;26134236.24;527663.89;6245605.59;4344177.51;3693114.01;4022410.13;3686391.49;3465853.25;3334406.98;83066536.45;80028366.6
506;3711265.82;1412280.6;1881765.45;34207.32;383012.45;109801.32;221783.34;44440.87;1101179.06;716518.2;737017.37;8089266.57;6642005.98
810;17183156.19;8177667.93;5652385.35;324508.36;3028594.55;8495.17;400084.95;96326.23;221026.08;850052.44;1480117.52;18302652.22;20239258.58
113;18145695;7360354.43;6359200.92;645029.26;3781110.39;47250;846512.06;75947.01;958899.2;526321.84;2480183.37;23950426.66;23080808.48
1810;3745272.34;1727089.89;1733912.94;101024.11;183245.4;0;1389606.71;115704.56;759775.48;186274.75;334748.72;6788144.86;6531382.56
114;7127491.53;3228090.61;2874435.73;191754.9;833210.29;418274;3696332.08;354058.68;1435211.27;288806.98;1816676.14;16698509.24;15136850.68
611;7176687.67;2892092.44;3365681.51;63830.54;855083.18;14719.68;559933.44;372201.98;2002159.82;775546.39;1226635.95;11554998.28;12127884.93
1421;14629255.22;5460786;6956741.91;272551.73;1939175.58;763000;5117624.11;123145.04;457290.02;283512.17;3912669.63;27048804.2;25286496.19
212;4973109.94;3136940.11;1259792.72;203454.58;372922.53;0;97248.49;14242.93;253787.06;502224.11;1207492.61;7228644.19;7048105.14
115;13874918.25;5864712.07;5782050.93;146207.21;2081948.04;718468.04;2914114.39;360745.08;2410120.82;643115.8;2051425.64;23375188.65;22972908.02
1309;12268169.96;5919036.73;4386920.48;605824.88;1356387.87;152641.83;8291577.99;295263.55;2247222.8;772280.54;1783948.19;25674826.38;25811104.86
1508;24480672.5;13205717.85;8618896.3;269379.53;2386678.82;68132;49695.03;125766.65;145128.53;665258.61;1149966.22;30472019.26;26684619.54
612;4777166.27;1848014.13;2299593.72;13265.39;616293.03;8750;259657.33;737329.75;1140282.71;1617691.38;482475.56;9846108.93;9023353
1310;21218096.04;10344189.15;8157309.7;385616.94;2330980.25;641879.16;15261741.35;498436.48;3012733.07;1499889.72;3259210.83;45948787.46;45391986.65
1605;4812385.55;2213517.39;2002867.99;58921.66;537078.51;0;589614.67;822441.35;1208212.94;1288978.1;780881.1;9340230.87;9502513.71
1013;2856753.29;1347706.49;1278952.55;42500.31;187593.94;148401.13;446759.73;0;862166.03;364012.09;288922.3;5446159.09;4967014.57
613;4720178.86;1825612.04;2454909.87;39607.78;400049.17;270000;458023.07;337279.2;472251.03;362683.92;576036.69;7116416.38;7196452.77
1311;16689423.79;7893469.25;6052807.18;380507.57;2362639.79;237967.08;4528431.64;871898.28;1060849.96;1508390.76;2024039.91;27792332.49;26921001.42
1811;2966264.91;1554778.96;1009219.6;30230.13;372036.22;62414.43;67105.61;37937.28;459953.27;299536.12;874692.15;5408981.47;4767903.77
507;3550546.09;1483058.06;1474483.3;164569.57;428435.16;15000;891403.77;192507.29;1290383.22;1004154.97;685893.31;7642011.09;7629888.65
1812;2451649.28;1095362.28;1136071.49;0;220215.51;50000;813727.75;34310.28;383655.93;400288.79;371324.13;4830843.71;4504956.16
614;3235476.74;1458849.43;1205682.6;88300.38;482644.33;0;1287506.22;99090.34;805187.37;373658.17;321344.74;6163777.64;6122263.58
1014;9307541.49;4926066.54;3354251.32;104912.91;922310.72;0;482282.25;20723.32;452099.35;1486780.85;686703.96;12507285.12;12436131.22
1708;6336456.41;3369490.42;2040198.75;189229.15;737538.09;165576.33;1897594.61;284222.26;838291.9;1581978.99;644699.58;11753062.81;11748820.08
910;5538234.19;1999941.04;2433123.32;126110.32;979059.51;0;839802.05;211127.15;1273367.12;362354.86;725147.37;9053439.91;8950032.74
1015;13654660.55;4879732.53;5728243.69;81922.55;2964761.78;334395.53;2493470.26;3242667.49;2986488.2;1574932.9;2116187.09;28514536.5;26402802.02
4203;15939865.38;7805051.82;4460678.74;339059.38;3335075.44;335562.15;1183286.07;124784.31;1087371.22;692781.66;2906176.57;23037944.51;22269827.36
3105;2912226.81;1173360.34;1141308.82;211699.24;385858.41;31276.91;616.23;124787.42;1781353.12;97602.66;553329.61;5622949.33;5501192.76
1606;6422050.65;3013137.53;2396688.15;127882.18;884342.79;0;1440245.9;200530.53;642664.06;674387.52;543302.69;9189188.5;9923181.35
1607;13345419.83;5773765.74;4359514.32;10756.43;3201383.34;412058.97;807064.9;1280991.51;413239.11;1846680.39;1549519.13;27438598.62;19654973.84
1213;7034116.03;3534001.06;2502856.38;9589.46;987669.13;67828.47;931302.56;495074.27;509812.04;2000053.05;408146.76;13014608.3;11446333.18
1214;7712723.65;4741211.52;2154199.68;346771.76;470540.69;540570.38;1441333.51;96718.99;2131558.68;178099.57;1387009.89;15018684.45;13488014.67
709;4817196.96;2806335.25;1522963.65;38400.66;449497.4;0;266557.87;117893.43;90993.92;383114.08;457630.48;6874250.92;6133386.74
811;25649622.55;10948768.89;7140233.36;1982413.6;5578206.7;74227.32;1454786.51;52801.74;548148.13;987691.24;1381439.65;7116251.89;30148717.14
1312;88594119.38;41927252.93;30884485.57;2732301.79;13050079.09;587309.01;2745378.96;395982.86;91767.57;1550336.92;29740046.17;137245411.9;123704940.9
1016;8503766.47;3492263.99;4253108.9;54447.58;703946;236929.2;454746.38;2517282.3;490313.83;757463.4;407186.2;13436128.14;13367687.78
3106;1678632.12;858638.88;513424.98;59442.95;247125.31;7478.13;159860;124244.42;971778.35;77726.32;605548.9;4111230.31;3625268.24
3201;2593294.4;1107653.29;417884.27;10550.89;1057205.95;0;0;3251.59;1098847.02;40717.28;158106.54;3936296.13;3894216.83
309;6636759.35;2917788.91;2583619.73;93664.57;1041686.14;170671.77;565278.83;585105.56;1360680.29;582379.48;951084.07;10888236.55;10851959.35
1313;22289792.8;9476036.19;10252532.27;306948.2;2254276.14;932014.86;984587.4;793437.95;2947348.04;1128054.51;2087023.22;31176477.92;31162258.78
4204;2323142.86;1662251;417152.87;114916.07;128822.92;58145.43;97805.87;774815.33;29812.68;150483.13;1530154.58;5003620.07;4964359.88
4302;4582990.3;2549958.77;917734.66;148624.02;966672.85;18400;436220.42;179825.17;973345.66;622050.33;2276168.15;8922060.68;9089000.03
508;5315257.88;1975789.33;2588550.4;43079.27;707838.88;91797.43;78102.74;220161.9;1240449.82;616263.02;1327994.89;10151499.33;8890027.68
710;5281678.7;3149091.41;1718123.13;11279.63;403184.53;293405.07;1324459.3;80916.58;437547.39;401235.35;53140.64;7106601.86;7872383.03
711;6298619.39;3197244.4;1950679.9;183087.85;967607.24;21725.95;457756.48;980981.44;702033.8;446038.88;1332883.5;10178392.22;10240039.44
1813;5998082.96;3303480.54;2103504.03;186689.78;404408.61;43842;1014379.2;117898.41;628318.83;1125504.76;588647.6;9592251.43;9516673.76
3107;4111821.24;1236501.24;1266261.8;804608.87;804449.33;0;1009.2;1303.08;2460602.56;433422.85;603240.29;7395005.84;7611399.22
1709;5475626.57;2500669.64;1818164.26;107566.39;1049226.28;9020.79;49412.48;89095.29;1119318.34;621265.67;588266.45;8195772.21;7952005.59
4205;6087633.19;3500989.73;1853963.04;204351.74;528328.68;217842.51;1727085.81;1223314.94;1481434.7;534775.61;3625333.02;14964023.01;14897419.78
1414;9074950.35;4168477.97;3371909.67;238805.87;1295756.84;0;562095.06;55369.75;919583.47;501760.35;2375295.51;13771724.6;13489054.49
1710;4001691.19;2229802.37;1427060.16;88733.89;256094.77;65000;129908.54;99490.76;418096.3;710356.01;526913.01;6221266.31;5951455.81
911;6625121.12;2624958.7;2191010.54;81410.94;1727740.94;291835.05;3628.5;235873.09;1814272.96;1199808.27;961967.7;11758323.68;11132506.69
1415;5590808.13;2852047.13;2091556.05;47944.93;599260.02;657.87;1333202.33;43850.29;356301.18;145950.9;649542.75;8019134.88;8120313.45
1814;4501971.3;2052389.48;1527346.22;325396.33;596839.27;22235.09;634883.79;72556.14;441877.02;308144.07;523391.35;6395332.01;6505058.76
3108;7759797.6;4769409.27;2358973.32;258027.05;373387.96;0;35866.48;361631.67;1509142.21;364628.46;1264604.55;11063787.75;11295670.97
4401;1812493.06;848636.33;538047.81;63048.83;362760.09;185613.11;339564.43;210157.38;901878.78;505889.41;176574.3;4382849.29;4132170.47
4802;1209827.23;800301.71;351057.33;18674.84;39793.35;19896.51;860;410877.17;149085.51;163903.74;438580.57;2429888.13;2393030.73
109;27939688.8;11645395.48;10998968.99;391369.07;4903955.26;873776;5133575.65;1491259.76;699751.18;1730411.84;4135992.57;45164941.67;42004455.8
1711;3328942.44;1468847.51;1413837.77;54439.42;391817.74;241961.37;793697.74;272046.08;930973.36;306184.96;545916.05;6482993.95;6419722
3109;3623180.44;1195485.32;1489841.87;221276.98;716576.27;63789.72;0;85670.73;950984.71;144113.14;511974.34;5414600.38;5379713.08
1416;18821275.57;9818779.1;5009328.99;799140.77;3194026.71;86522.7;2003426.48;162478.56;492643.07;1502273.04;4671695.05;27638599.26;27740314.47
1509;13649287.45;8156156.63;4177740.94;177788.31;1137601.57;23515.64;321396.81;844863.41;2286091.35;473887.22;1539561.93;19318024.93;19138603.81
1314;18124286.12;7952530;5589662.49;217156.28;4364937.35;306936.16;6270091.91;3497999.67;1836365.61;957812.07;3197726.33;39111479.11;34191217.87
812;5998758.09;2837688.04;2691614.99;41760.67;427694.39;11430.3;20694.87;34783.47;59189.41;88089.97;706023.65;7409799.99;6918969.76
116;7821617.26;3520767.33;3214021.47;125723.44;961105.02;2124869.33;3264677.49;72152.99;131089.7;488241.71;1256340.64;16426134.39;15158989.12
1815;4233994.46;1302504.7;2669574.58;84805.82;177109.36;187302.86;120465.18;12236.92;1021278.27;648070.13;1004663.95;7762176.51;7228011.77
1816;7930793.85;4846470.83;2268246.23;158021.96;658054.83;261251.06;647355.95;183608.65;337964.2;121429.21;1852696.99;11398552.39;11335099.91
4603;1846667.77;729197.18;489735.25;14473.78;613261.56;233137.65;664806.89;42970.33;1173116.15;118569.84;829179.64;4939421.88;4908448.27
3110;2295888.41;993771.6;823223.52;76874.83;402018.46;104571;4935.22;73356.7;401576.91;431974.46;651288.44;4272928.57;3963591.14
1417;3148270.96;2374301.07;649691.61;75807.45;48470.83;4031.78;28731.96;130535.86;62593.96;273363.9;540479.1;4318602.04;4188007.52
1817;3842136.33;2146862.85;1390663.31;32834.08;271776.09;329142.6;0;1034816.44;965229.28;618086.09;534030.66;7514683.17;7323441.4
912;10263456.47;4139426.13;3606463.46;1044938.93;1472627.95;92281.29;924178.72;289505.73;674233.18;835937.66;998922.31;14956382.92;14078515.36
1510;32256078.83;25897090.32;4058508.86;562520.19;1737959.46;0;881850.74;297258.14;1337621.96;2093718.91;14767491.8;54079817.17;51634020.38
1818;3555027.01;1230782.33;2057617.83;44070.83;222556.02;4503.37;308518.2;113477.27;596280.7;688936.49;503608.72;6423680.66;5770351.76
213;8608492.62;4395710.31;3298663.87;99621.45;814496.99;78259;1695422.68;324307.03;1725890.95;1752353.37;707950.74;15653707.46;14892676.39
509;7152697.1;3016778.18;3208620.64;127435.73;799862.55;0;131663.75;361389.28;980213.48;369304.25;544475.49;11290652.86;9539743.35
1511;20581666.92;12844568.05;5888157.51;391412.68;1457528.68;243383.28;2095472.87;1169014.76;681608.38;1142263.07;1268817.43;27150006.22;27182226.71
1512;30283616.52;18776738.97;6917292.08;596733.61;3992851.86;240178.54;2395494.29;264568.37;875766.36;1966136.9;3568217.89;40366031.37;39593978.87
117;3504560.57;1479509.98;1191544.16;40530.36;792976.07;247138.09;415673.64;36874.5;1085577.99;289265.73;505478.37;6016478.63;6084568.89
813;18975880.79;8612340.6;8543648.18;515189.82;1304702.19;12604.56;34777.66;369458;613182.67;1448694.19;2208121.1;22954289.08;23662718.97
1513;11061963.84;6318115.72;3032502.01;283987.57;1427358.54;10790.1;840503.84;105598.93;1414935.34;348609.46;2040727.16;14968200.38;15823128.67
1111;83939805.34;32710823.43;16135441.73;1839892.2;33253647.98;2422260.26;4413465.26;0;3239869.07;1769895.66;11659839.23;114860336.8;107445134.8
1112;4303505.44;2067286.46;1635429.99;124036.97;476752.02;0;825443.23;1823.28;12632.03;292797.51;355136.92;5602055.69;5791338.41
615;5925870.55;3251030.94;2283137.85;128347.74;263354.02;243851.18;146877.91;328747.66;1137171.74;826647.48;1382540.78;10075983.44;9991707.3
1215;3285901.44;1907646.65;1020040.12;51400.76;306813.91;2629.79;197388.25;84999.3;392735.13;605901.41;381714.79;5616115.4;4951270.11
616;5131123.3;2710349.12;1493551.32;58844.23;868378.63;32430;1344098.78;609705.06;228710.18;368622.69;410264.61;8177306;8124954.62
1819;4152034.56;1930108.88;1761470.34;226241.87;234213.47;0;1680496.14;280451.96;559585.95;313395.62;299470.33;6159813.6;7285434.56
1820;5074190.31;3024233.37;1518298.24;267949.72;263708.98;51644.95;1398191.92;14381.14;1372855.45;258751.39;649315.36;8893081.26;8819330.52
814;12480692.36;6798730.54;3983095.34;252055.77;1446810.71;571001.52;941759.08;26233.35;798832.63;284384.5;1392203.48;16936873.55;16495106.92
310;4809820.16;2720941;1510158.44;63375.62;515345.1;0;553966.01;260179.17;346625.76;651933.44;715908.89;7414957.72;7338433.43
1418;12233620.66;6774824.77;3934703.29;397615.92;1126476.68;945.95;4539306.27;202232.34;1630609.57;1223735.88;2328571.56;22501935.17;22159022.23
1821;10055993.58;3922307.59;3853029.19;88766.24;2191890.56;34923.8;453658.82;641873.39;1548415.77;177928.2;1564946.41;13728472.93;14477739.97
409;8522634.03;3174149.06;3812379.8;495400.77;1040704.4;156121.69;236344.45;637617.59;1484706.66;1682772.39;5267858.39;19508908.34;17988055.2
1419;13208864.33;6440283.86;4879442.88;502783.99;1386353.6;48494.29;3395913.58;297071.33;1069141.47;902646.63;1903064.97;21791292.03;20825196.6
1113;23434367.62;8714932.61;6821009.56;541003.55;7357421.9;960923.87;4807845.84;20302.17;429958.99;1436492.71;7482950.11;37676733.45;38572841.31
913;4373741.64;1885944.1;1371561.8;99879.52;1016356.22;57093.75;110805.57;162920.42;597712.83;666583.13;1533879.28;7504888.81;7502736.62
1318;9809182.8;4932157.94;2755976.35;347491.42;1773557.09;0;1005416.46;76421;254078.94;125390.41;1086469.46;13004064.34;12356959.07
118;6837345.38;2499962.46;3071262.96;105891.29;1160228.67;98731;973348.76;173997.83;404252.41;863997.2;565215.43;9981233.44;9916888.01
119;7074983.26;2973289.03;2464398.15;249279.6;1388016.48;279022.57;1130953.03;267331.96;512877.96;1705516.56;1573352.4;12284260.78;12544037.74
1608;7081323.87;3833870.38;2869654.62;64369.63;313429.24;406450;640824.22;426288.22;1610274.01;220820.02;660336.17;10971012.74;11046316.51
1315;17186830.82;9981733.58;6161340;277432.79;766324.45;0;4303921.05;123492.14;992032.65;1096686.76;2094419.76;26677563.53;25797383.18
1712;6912254.1;3186120.21;2768595.19;113701.03;843837.67;738758.17;873924.82;322509.93;2507793.6;800770.21;830860.11;12853981.88;12986870.94
4502;2406198.08;1181350.28;709841.33;371649.25;143357.22;0;101443.62;141564.48;700806.58;27938.52;791699.94;4182579.07;4169651.22
712;5088335.27;3147833.57;1391497.41;105709.81;443294.48;177230.71;328882.48;36275.62;229162.92;351909.13;779609.16;6804339.76;6991405.29
713;3554042.52;1589502.4;1480066.17;7848.14;476625.81;0;22528.83;40916.58;388427.45;266625.21;106251.09;4595128.36;4378791.68
1609;24407500.15;12101055.39;8668031.52;325166.71;3313246.53;220014.33;1579376.86;111832.92;2010150.86;1536685.78;8766740.45;37550105;38632301.35
214;3435611.59;2271222.7;882895.4;65494.91;215998.58;8611.67;889255.92;73237.03;38194.46;169717.16;860512.01;5572759.72;5475139.84
311;4774922.82;2107790.07;1394114.75;202019.69;1070998.31;617649.03;1164287.46;51093.66;687482.61;475822.6;972270.14;7648550.49;8743528.32
510;2641050.76;1534578.55;866111.4;42018.69;198342.12;272162.84;1238758.42;12930.07;253785.61;661317.18;276907.32;5699185.65;5356912.2
815;5543578.15;3140916.12;1640351.29;104452.04;657858.7;95953.12;392792.92;17995.89;756191.65;242291.63;80014.36;7121403.39;7128817.72
1316;27726909.37;12666301.21;11945554;535198.47;2579855.69;82471.12;6611933.8;87092.73;593228.75;1038181.6;5449037.51;40569384.36;41588854.88
4101;2596261.77;1252874.91;688480.61;14336.1;640570.15;0;9355.72;32774.84;134243.53;366233.91;349611.34;3392104.33;3488481.11
410;4217459.93;2008058.25;1541580.59;40187.34;627633.75;48898.2;528020.42;179620.14;652394.68;1090413.63;478272.86;7230139.31;7195079.86
1114;30445053.03;12322257.48;11176542.44;269561.53;6676691.58;83197;2025893.72;262395.17;678486.25;6931633.58;2145435.35;44236750.74;42572094.1
4206;5153412.36;1712662.99;2142347.85;201950.37;1096451.15;7500;98645.69;82588.46;19058.02;363633.68;2151237.79;9726637.49;7876076
1420;3546352.56;2069825.77;1168416.87;78449.35;229660.57;33274.8;1616484.24;107639.29;741204.31;700887.05;307491.48;6799671.75;7053333.73
1610;5748866.91;2813850.8;2455835.7;89080.67;390099.74;26000;707661.94;339921.67;471247.12;2305756.83;539604.58;10282079.82;10139059.05
312;32164309.43;13615885.6;14970583.46;335120.71;3242719.66;701111.77;4337127.51;1431047.13;1843347.99;982247.65;12928192.96;55871803.8;54387384.44
914;5116476.42;2002130.06;1602399.92;56306.62;1455639.82;162237.24;1458126.42;74809.54;382318.48;307153.81;642530.94;8569904.94;8143652.85
1317;59013536.69;23841132.88;20286766.04;3309623.02;11576014.75;2240007.5;6130022.12;238837.56;5467347.34;3562604.42;22444238.06;100298441.3;99096593.69
1822;3298137.54;1614932.36;1339775.75;67338.93;276090.5;60282.54;141086.76;35526.94;337429.93;463190.22;362149.81;4613532.83;4697803.74
617;5764854.98;2359228.04;2422156;466864.71;516606.23;168495.54;1941426.09;106557.64;1260235.25;1176129.86;910708.73;12280758.83;11328408.09
1713;6691652.38;3187681.88;2540715.94;65231.53;898023.03;66118;525283.95;431509.53;2019852.52;446016.73;667510.69;10508003.06;10847943.8
1714;13235440.51;4576782.16;6037207.3;247248.26;2374202.79;459250.96;1791786.12;298589.64;848699.88;3045389.67;1760267.92;21738835.11;21439424.7
816;9885734.55;5245584.39;2814291.16;615243.16;1210615.84;195282.86;735121.39;49747.77;191743.26;320125.96;6036131.1;18530786.77;17413886.89
511;3212106.19;1743220.24;1142995.56;20351.45;305538.94;39739.25;308536.15;462432.43;525002.23;615419.93;485668.54;5858922.93;5648904.72
313;12944427.43;5699754.13;4633091.54;409423.05;2202158.71;543739.18;1317443.59;373879.42;1244063.46;359702.2;1760240.87;18248037.79;18543496.15
714;4153879.04;2382117.73;1192704.29;108290.4;470766.62;0;138449.76;77137.99;64254.53;519343.86;880942.62;8195241.53;5834007.8
411;3683314.25;1783512.72;1283196.76;77479.57;539125.2;30000;445679.71;530502.18;637890.17;689548.68;415870.01;6857336.99;6432805
412;5987147.75;2426541.54;2361329.35;37801.74;1161475.12;159040;62921.15;743255.37;1111902.52;709831.36;953820.22;9535259.26;9727918.37
1823;22446898.54;9890149.56;7907753.07;307209.29;4341786.62;2208651.16;706025.36;285231.28;5008617.43;3779982.62;5963284.06;40433659.89;40398690.45
314;6011670.23;3473109.99;1669673.81;73728.32;795158.11;243108;1155319.95;27661.07;304264.77;869030.14;452154.44;9469498.43;9063208.6
1824;4345571.42;2021074.22;1456323.4;231279.93;636893.87;630;357876.73;91796.29;1157354.22;205709.04;995290.03;7411260.05;7154227.73
1401;15724092.37;7417932.17;5458586.62;269622.04;2577951.54;490587.8;5287216.66;1863655.7;297794.77;718269.29;4511474.98;29309364.81;28893091.57
101;16908797.16;7075014.92;7266822.9;135917.28;2431042.06;205835.46;4130412.91;94288.77;2251061.48;1377383.95;1655861.95;30854670.92;26623641.68
901;4333320.9;1865633.62;1942785.24;74413.46;450488.58;313562.95;72347.06;269489.28;1871772.11;182574.16;526829.21;8771843.32;7569895.67
701;7025674.63;3523042.3;2496206.69;470455.61;535970.03;0;679558.38;25614.34;162643.78;527052.21;1032415.7;9321097.39;9452959.04
102;9726465.95;4671057.18;4102158.09;99851.47;853399.21;66601.99;2526620.19;12121.86;947938.6;3144694.98;675925.13;16190577.32;17100368.7
801;49971441.91;22749447.21;21775547.34;829983.94;4616463.42;332308.9;3627560.57;1592098.33;1112340.86;873634.8;2462890.36;58974432.26;59972275.73
1501;12898211.61;6287339.85;4194494.3;103428.64;2312948.82;5072.67;2581803.75;202758.87;909543.62;462730.16;517434.72;16890475.54;17577555.4
1402;10780553.29;3952815.74;4869540.5;584563.37;1373633.68;43199.3;140697.04;1103029.98;1563604.28;589854.83;2407801.31;16594180.19;16628740.03
1001;22891210.34;6934965.13;12665424.65;727039.54;2563781.02;325000;598451.24;16322.42;435619.07;545328.59;3575547.7;28166421.69;28387479.36
1502;9874575.52;7097946.41;1917497.57;83424.93;775706.61;0;1730057.28;12407.19;157272.63;451208;592245.22;12845778.27;12817765.84
802;5149120.76;2773717.71;1926563.41;26068.32;422771.32;235290.33;25203.51;1417101.21;66988.94;1316451.75;631280.29;9580056.73;8841436.79
1101;18041501.37;9895174.81;5679015.23;309579.77;2157731.56;0;4255223.72;244390.52;2289239.28;155417.66;972956.52;26216213.2;25958729.07
401;5548429.05;2821148.18;1608015.44;714685.85;404579.58;53848.87;92526.89;59402.61;1141996.46;233893.63;1891352.69;8982016.13;9021450.2
1701;7028818.96;3267129.56;2893584;491747.24;376358.16;217423.51;1088738.51;667384.66;1369624.73;395228.19;1052712.97;11636469.27;11819931.53
803;7325727.35;3310602.77;2760136.69;137956.21;1117031.68;21150;164281.69;38091.58;416160.53;466511.54;689056.63;9064615.6;9120979.32
201;6915992.83;3394969.28;2511065.96;137966.49;871991.1;21650;116564.03;357129.41;449586.25;800551.21;851701.47;9323322.32;9513175.2
1503;54996275.71;27958489.05;19917357.4;549721.18;6570708.08;537603.19;5127431.96;1313071.18;2195369.64;5048078.42;4639221.5;82854306.09;73857051.6
902;8322158.75;2514258.29;3714755.42;246491.72;1846653.32;61199.77;149519.48;98309.38;1808135.15;1170959.31;1662616.55;12605685.49;13272898.39
1403;11534261.23;4987811.45;5090030.48;144234.87;1312184.43;452753.63;1511263.72;85251.16;787112.57;330969.82;750121.85;16115034.35;15451733.98
202;7723486.42;4174567.9;2650807.86;108585.01;789525.65;202810;260102.46;465456.19;1578600.45;562623.19;844718.66;13054930.44;11637797.37
1404;7657446.39;3779319.46;3033158.9;443371.05;401596.98;6169.73;976604.78;121433.64;204005.75;2087874.05;755215.78;13260443.85;11808750.12
1201;4629840.05;2707669.52;1486309.39;29651.05;406210.09;329903.8;522804.36;233498.22;564152.66;944422.35;399242.24;7457891.92;7623863.68
1002;4221273.88;1627853.8;2142987.96;85351.06;365081.06;102402.66;1065684.73;584530.43;1355357.8;2071007.22;576268.54;10039618.88;9976525.26
203;3546364.07;2144939.49;1044905.73;20138.58;336380.27;287.84;7221.23;114114.88;178288.71;1957241.38;279217.58;5805832.73;6082735.69
1115;73415432.72;28008605.84;31678763.11;438529.11;13289534.66;693083.59;1537833.93;2314572.87;227314.85;1866779.75;8350201.08;90626292.16;88405218.79
1301;20781595.82;9446588.93;8707194.99;228751.63;2399060.27;325121.23;995590.24;1070599.99;2284273.96;698183.45;3703590.86;30275948.18;29858955.55
301;7462407.16;3860216.15;2472830.25;304540.34;824820.42;341675.55;2910387.57;281200.88;583125.45;620813.23;2178991.78;16512367.21;14378601.62
103;8380426.86;3482762.67;4015885.58;136355.54;745423.07;77615.7;2784095.79;468074.01;1030625.9;1317497.22;1509167.32;16865959.78;15567502.8
4301;9361342.7;4182296.29;2246952.67;349443.24;2582650.5;691010.4;1136061.35;30501.68;885823.92;336171.37;5683101.02;19098784.75;18124012.44
1003;5950041.27;2471507.88;2944389.8;324846.57;209297.02;353637.27;970496.72;424562.83;2224642.72;543390.17;1699683.98;12210591.77;12166454.96
1601;11423361.06;5224595.9;4710682.53;156645.93;1331436.7;456790;577456.09;214266.9;2886239.75;2118355.16;4016816.21;21695348.78;21693285.17
601;7176844.61;3605062.28;2600643.93;189789.94;781348.46;153302;3404108.31;43380.31;893714.99;489612.62;1080145.51;12983172.27;13241108.35
1801;5654250.1;3017593.44;2148608.06;309472.52;178576.08;97719.55;1112660.24;85569.5;729212.05;355332.8;1051618.68;9146609.36;9086362.92
104;9724532.36;3459658.93;5216635.85;105437.11;942800.47;218414.79;2091039.66;446776.59;884446.11;325643.76;2139778.86;16347834.87;15830632.13
