codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;despesatotal
611;6978904.62;2603976.29;3392702.34;55367.77;926858.22;154698.06;98100.35;293751.5;1717047.45;429491.53;1235118.29;10300619.44;10907111.8
1421;14269385.84;4744120.94;7954046.05;313337.04;1257881.81;541749;2188399.51;6813.7;3792621.97;613173.15;3950320.64;27770255.61;25362463.81
212;4578890.69;2857825.13;1113283.01;206036;401746.55;68754.16;162512.35;145022.05;193173.54;315861.14;1545114.02;7088123;7009327.95
115;11577343.32;4773212.6;5134694.33;181493.44;1487942.95;751157.44;5550676.4;2802607.63;1415870.94;460016.86;940599.38;21728398.11;23498271.97
1309;12826020.87;5673763.42;4790662.72;900300.71;1461294.02;148628.84;3209813.3;19860.33;768457.07;382172.15;1432636.67;18096366.7;18787589.23
1508;23979495.58;12059844.36;9697172.06;375046.09;1847433.07;253720.98;114236.03;803844.3;630471.8;1343534.65;1094427.85;28798865.66;28219731.19
612;4874718.28;1742907.04;2490507.54;11747.79;629555.91;42846.6;6285.75;141808.5;2399920.58;519732.78;339500.28;7830103.58;8324812.77
1310;22332321.24;9633531.78;9901685.95;560788.05;2236315.46;392087.48;7288870.42;34000;2359609.9;2011512.85;2279711.95;35990488.33;36698113.84
1605;4449596.11;1982710.35;1968655.4;128691.52;369538.84;0;829359.75;1928993.28;276705.88;688209.72;578123.32;9751172.89;8750988.06
1013;2539982.31;1134649.01;1196195.91;52244.29;156893.1;30307.25;815867.51;2072.3;71032.1;670111.99;235646.51;4954487.98;4365019.97
613;4776743.3;1789055.74;2505171.59;21545.45;460970.52;0;893601.79;915204.96;305580.41;650010.15;678814.8;8460905.17;8219955.41
1311;14560348.68;7107827.58;5195928.16;352805.57;1903787.37;724750.13;4306953.66;841065.99;1343856.38;3834097.55;1842534.42;27806333.53;27453606.81
1811;2871575.15;1359332.89;1132565.5;33452.66;346224.1;10949.76;22259.66;44198.3;669311.11;119198.63;765001.49;5809938.91;4502494.1
507;4132362.07;1359040.28;2248001.16;183759.51;341561.12;23256;357989.34;77308.16;376278.86;1050738.58;858280.45;7306967.08;6876213.46
1812;2478704.29;1037197.66;1210947.79;0;230558.84;90268.79;333207.14;100625.68;119393.94;457562.66;177765.2;4010724.89;3757527.7
614;3284755.43;1426511.45;1202423.63;88767.25;567053.1;1640;650351.24;91782.44;934411.9;187019.2;382168.18;5601544.45;5532128.39
1014;8955123.55;4478987.56;3430057.26;116769.81;929308.92;0;564817.54;27214.25;247618.44;1509892.2;740948.34;11479340.6;12045614.32
1708;6523009.71;3143084.62;1982802.3;271557.33;1125565.46;205951.33;255665.26;452130.57;1609814.43;407599.94;680265.01;10294252.24;10134436.25
910;5758549.88;1864740.5;2641538.38;226621.19;1025649.81;281857.97;895199.84;272936.22;545949.46;116691.31;824572.25;8816969.66;8695756.93
1015;13924422.91;4790362.61;6225614.18;88575.02;2819871.1;165472.1;585661.25;3275405.26;3795090.6;1743864.38;1900715.45;30246682.01;25390631.95
4203;15238734.64;7336720.93;4616823.93;544604.9;2740584.88;43885.67;2008009.37;92000.01;1393233.48;865394.85;2862959.28;24190838.86;22504217.3
3105;2830595.84;1045750.34;1274547.29;168937.46;341360.75;25109.67;3023.14;40722.79;566638.61;21315.35;531982.72;4101222.06;4019388.12
1606;6241436.15;2941908.55;2179975.51;156121.85;963430.24;14284.12;1085452.72;156338.59;296629.3;2380576.8;546488.81;10570224.03;10721206.49
1607;13093704.14;5395559.82;4171031.6;11539.11;3515573.61;409743.86;4822788.52;1173141.08;457674.02;2320793.86;1479479.22;22448988.92;23757324.7
1213;7018771.71;3073960.35;2623360.32;77017.96;1244433.08;431157.54;3253378.62;929578.93;426137.94;969490.34;330526.9;14387594.18;13359041.98
1214;7235651.01;4019699.24;2557059.34;391325.84;267566.59;424869.86;490328.35;109759.48;806029.46;294191.3;2116852.34;12075441;11477681.8
709;4621431.25;2465416.24;1630219.45;43643.75;482151.81;0;374458.94;32865.18;299409.74;301323.39;469032.88;6515228.86;6098521.38
811;22439092.96;9263325.5;6028980.64;1225040.83;5921745.99;7127.26;1956054.62;111909.39;60083.18;846607.56;630548.07;25168632.12;26051423.04
1312;82504438.96;37653224.12;28348599.57;2617573.1;13885042.17;169408.81;530445.86;0;294598.93;1232745.25;15045554.26;108920917;99777192.07
1016;8155762.63;3213250.89;4284395.49;67719.37;590396.88;152052.4;566223.89;343759.8;568526.5;546391.98;378764.61;12407978.9;10711481.81
3106;1958760.48;775698.02;794573.51;179933.44;208555.51;2000;2940.65;114805.68;292949.39;130985.42;441932.22;3373148.52;2944373.84
3201;2899735.13;945667.4;1062173.05;14242.58;877652.1;0;0;4559;4077.1;53755.63;200878.91;3179055.23;3163005.77
309;6564650.34;2609203.6;2836339.84;83996.84;1035110.06;36740;1620275.1;419688.17;824603.42;295941.76;1676907.61;11712167.82;11438806.4
1313;20513853.72;8700469.24;10102469.6;303084.99;1407829.89;490236.8;722508.67;1055530.22;1541658.5;1313732.74;1969280.38;29403006.71;27606801.03
4204;2251196.46;1835924.47;240313.21;95124.24;79834.54;4104;21356.49;99068.54;1681.34;224114.64;1098821.5;3794749.31;3700342.97
4302;3785704.79;2278083.75;545796.05;155225.85;806599.14;15000;97070.45;0;321878.82;277225.9;2617097.07;7341526.81;7113977.03
508;4662848.2;1880931.45;2018025.77;56126.48;707764.5;235799;34653.09;25573.56;741233.9;823427.03;424797.95;6822205.18;6948332.73
710;4871945.07;2825058.78;1529908.95;14177.85;502799.49;282676.84;116003.42;210013.96;687430.15;258865.94;54505.2;6192504.44;6481440.58
711;6379363.99;2948140.19;2361161.47;282934.7;787127.63;14941.76;357681.22;118484.38;374376.44;649638.41;1482607.93;9471308.37;9377094.13
1813;5473498.75;2823802.49;2109805.9;121965.24;417925.12;25362.2;563975.92;72012.3;575144.95;247176.7;472628.6;7835287.46;7429799.42
3107;3279227.13;1099607.24;975137.82;585101.6;619380.47;14272.5;4785.7;26295.59;1331933.55;400129.3;558324.09;5632280.39;5614967.86
1709;4806272.25;2141624.1;1706289.86;153842.23;804516.06;55500;465623.87;543849.74;552945.61;378865.27;545979.88;7580231.9;7349036.62
4205;5698670.75;3293753.03;1645154.36;275535.07;484228.29;36133.82;1396343.29;1176620.94;1283109.58;1478802.95;2300705.91;13364692.17;13370387.24
1414;8774886.73;3616947.29;4048032.59;225039.76;884867.09;57415.7;494398.35;69743.58;887985.14;613599.74;1977341.32;13415010.79;12875370.56
1710;3560058.44;1652587.92;1476150.68;88578.08;342741.76;62544.05;257534.96;66612.65;182501.3;615178.51;518185;5540407.36;5262614.91
911;7368173.56;2412963.94;3003249.1;84695.39;1867265.13;33593.3;95086.62;978667.55;121485.99;686006.39;283153.86;11806554.43;9566167.27
1415;5325162.18;2621206.22;2231951.14;57783.31;414221.51;0;1772263.19;0;78139.59;851749.04;561518.25;8895315.03;8588832.25
1814;3595014.39;1730351.87;1141248.2;380491.95;342922.37;1429.01;1988848.05;180439.72;221380.59;302849.63;821808.89;7247303.86;7111770.28
3108;9524190.23;4762308.94;4206077.62;358358.07;197445.6;11200;79941.43;364674.21;966162.62;333665.13;1298398.43;12728605.97;12578232.05
4401;1754550.48;785643.4;555402.69;61409.5;352094.89;222597.92;116570.76;55109.67;796776.76;684169.68;231139.43;3965188.84;3860914.7
4802;1176062.75;752503.37;362046.94;21151.08;40361.36;2390.07;136610.98;78222;123076.6;9051;441823.59;2031355.14;1967236.99
109;26783194.64;8765508.68;12480517.17;620751.12;4916417.67;331670.13;3290583.81;1539310.61;1266839.79;1071464.55;5428579.6;40336381.44;39711643.13
1711;3174843.44;1350364.56;1431592.72;57603.3;335282.86;320546.52;96080.13;120860.09;387300.83;259915.02;406918.06;5044676.44;4766464.09
3109;2647822.89;979153.7;878739.16;252532.81;537397.22;0;0;21009.68;628180.42;39415;1185570.13;4758076.22;4521998.12
1416;18245674.08;9478991.52;5038341.39;1043281.35;2685059.82;23334.67;1188484.51;296542.31;182418.09;925612.7;6104866.33;26028699.18;26966932.69
1509;14145546.51;7818821.94;4881881.51;138778.46;1306064.6;26889.97;205257.63;753471.99;982038.13;629659.32;1376631.23;18789851.41;18119494.78
1314;18132384;7104703.05;6172660.47;261475.13;4593545.35;686133.09;2088777.24;2273020.88;1972025.96;591569.93;3056127.86;26481968.1;28800038.96
812;5356539.09;2746072.4;2216302.74;41429.33;352734.62;149750.22;76397.25;9702.65;185391.78;125907.46;333031.36;7170612.42;6236719.81
116;8534579.47;3150805.6;4312211.17;156197.37;915365.33;306426.12;1191264.09;101835.3;272220;3131733.26;1456962.02;13576326.1;14995020.26
1815;3960755.13;1205291.64;2468500.07;98902.25;188061.17;70000;49482.32;47170.27;676325.63;1162023.81;1293885.42;7590933.74;7259642.58
1816;7546531.69;4299668.54;2720210.82;256261.17;270391.16;122773.96;68371.52;138974.87;600181.63;302988.61;1601787.93;10877881.59;10381610.21
4603;1937746.41;669317.31;503609.71;25885.74;738933.65;22295.78;6809.36;39588.78;362274.66;117787.88;860722.13;3030448.55;3347225
3110;2079015.97;862314.42;789529.64;69500.64;357671.27;120580.58;10162.81;146308.06;606369.07;463255.21;666546.65;4117773.64;4092238.35
1417;3258354.33;2167913.61;913588.83;79202.2;97649.69;3417.16;11564.6;54206.68;9683.98;354186.66;483936.48;4296598.1;4175349.89
1817;3796179.08;1990677.6;1453371.13;27169.17;324961.18;38930.84;43774.74;795260.75;995988.13;730884.29;544037.65;7188735.48;6945055.48
912;11632802.63;3523103.09;4231099.14;2220031.84;1658568.56;19224.9;467889.82;114958.36;1671802.23;415069.59;1043159.04;16123498.95;15364906.57
1510;30196963.19;22648657.37;5912140.74;1026254.01;609911.07;0;398104.63;162887.18;202734.01;3018251.42;18663216.28;53422325.63;52642156.71
1818;3403904.97;1107049.38;2063534.38;44024.36;189296.85;2131.87;714044.35;188720.23;375527.32;584971.52;491087.52;6192464.87;5760387.78
213;8940810.42;4242331.99;3563805.76;178116.11;956556.56;12922;1491878.05;105838.37;961165.2;946469.08;479740.82;12905432.67;12938823.94
509;6949986.75;2584541.42;3458832.66;135195.89;771416.78;144540.5;286671.57;658538.23;774286.24;221893.91;416239;9850503.79;9452156.2
1511;20605548.01;11639209.6;7205044;518001.17;1243293.24;1758207.09;1241463.61;774003.3;745778.44;2090675.85;2736839.97;29981812.9;29952516.27
1512;33422963.92;17033576.6;11429322.22;588669.93;4371395.17;648930.91;6951338.15;705567.28;1079877.31;2909755.34;3390790.26;48478709.57;49109223.17
117;3561838.03;1365774.44;1295984.77;45243.21;854835.61;70623.37;655992.99;0;1129227.36;482819.16;551436.46;6772786.11;6451937.37
813;17830445.74;8018250.57;8697215.93;400507.01;714472.23;5296;130692.54;86216.01;152077.88;746866.14;2213779.3;20909121.22;21165373.61
1513;10878133.5;5563140.03;3754126.85;186555.44;1374311.18;6811.6;1000993.72;201853.24;2989607.93;1022744.67;1409770.34;18418293.57;17509915
1111;92806283.55;30037845.86;27679275.69;2827878.72;32261283.28;452970.2;609089.88;167691.82;2567058.7;1031331.27;43118813.06;124219164.9;140753238.5
1112;4806579.01;2005365.83;2116660.39;136000.93;548551.86;0;0;327.72;741309.85;99845.71;362114.72;6073113.29;6010177.01
615;5918995.24;3090246.59;2410717.59;127475.56;290555.5;26257.89;1658022.97;215051.85;665172.47;731284.7;1264873.02;10626738.34;10479658.14
1215;3297002.99;1759598.8;1148266.2;85272.68;303865.31;90317.93;466585.41;56478.59;458639.51;689953.41;371050.24;5357449.13;5430028.08
616;4446576.9;2258350.88;1551146.24;73052.11;564027.67;12808.49;532583.44;788304.55;226173.16;522233.36;454488.1;6866705.99;6983168
1819;4064521.56;1734069.01;1963391.32;163662.34;203398.89;0;144548.37;118021.23;1162541.46;315748.92;308473.28;6541473.72;6113854.82
1820;4894080.93;2862444.91;1549371.65;265162.8;217101.57;7207.77;361394.75;35304.29;686544.08;225419.84;487623.1;6891635.5;6697574.76
814;12273327.53;6066290.95;3951791.44;285201.77;1970043.37;537246.13;691120.74;231351.56;531538.62;469012.53;1434752.98;18096883.79;16168350.09
310;4478083.09;2425505.47;1589269.76;71263.68;392044.18;0;389726.86;314706.67;604714.98;243277;778774.44;7013449.53;6809283.04
1418;13469722.94;6028214.49;5223219.44;719289.91;1498999.1;0;573385.84;487668.16;759600.56;886919.2;2114485.38;18178240.78;18291782.08
1821;9030039.17;3500852.4;3503092.79;110195.23;1915898.75;89895;950483.65;1104126.49;3325633.59;463696.21;1500889.24;16392746.25;16464763.35
409;5609301.87;2545877.04;2015014.23;557343.8;491066.8;36658.76;1091020.13;184811.63;734045.12;550623.78;1879289.18;10424286.77;10085750.47
1419;11058893.37;5446088.2;4496709.32;385217.8;730878.05;147077.99;2399048.49;190033.03;1502335.16;422047.39;1820941.88;17863789.71;17540377.31
1113;25043451.45;8106980.38;9204026.4;731334.99;7001109.68;558552.49;3476679.15;5818.39;659923.34;1146373.97;3956045.82;34849300.51;34846844.61
913;4591610.04;1784910.08;1548665.75;117675.5;1140358.71;0;73878.45;77896.99;179949.03;1388866.78;564392.96;6918523.51;6876594.25
1318;9193379.45;4166798.97;2921083.47;387766.94;1717730.07;0;1632869.83;25004.52;97241;167154.94;694649.23;13301122.32;11810298.97
118;6234522.75;2417452.27;2855822.96;125092.79;836154.73;109203.97;1286956.24;345597.27;816471.58;454636.59;604104.75;9889190.95;9851493.15
119;6444997.88;2738614.1;2489154.08;225243.35;991986.35;498866.34;353580.84;97067.44;1870856.32;1011669.4;1533233.19;12238271.9;11810271.41
1608;7171030.01;3469610.22;2909095.97;157699.83;634623.99;60650;560921.18;469653.64;1062177.55;411666.84;618715.9;10633773.08;10354815.12
1315;17593670.05;8349197.1;7953554.08;204588.86;1086330.01;83.55;307440.64;10328.25;910029.92;636679.63;1796909.24;22036032.38;21255141.28
1712;6629768.3;2955653.73;2887507.34;65578.96;721028.27;320416.28;553054.19;568279.56;2935846.98;576086.3;878935.13;13294332.9;12462386.74
4502;1916213.21;1002321.38;775803.13;37721.91;100366.79;0;367603.41;267203.13;406590.84;32544.04;911491.52;4078985.96;3901646.15
712;4874332.04;2738471.23;1697201.08;136710.13;301949.6;1103.36;166844.74;62251.8;179149.17;327638.41;713215.95;6425166.99;6324535.47
713;3639542.84;1697876.05;1487340.09;22194.35;432132.35;0;390943.29;276611.29;254966.5;201206.31;411166.74;5172834.74;5174436.97
1609;22439779.61;10861307.72;7921058.55;572869.49;3084543.85;494145.39;5930682.97;54921.4;1625343.35;1100675.41;6883423.17;36988109.45;38528971.3
214;3702201.72;2280701.07;1115574.42;73877.18;232049.05;18066.19;1752740.47;121259.18;16048.2;288269.35;766940.14;7234682.57;6665525.25
311;5003637.98;1711804.41;1977663.23;198033.58;1116136.76;61291.76;3570062.59;327.43;665463.77;812558.86;672765.16;10911053.91;10786107.55
510;2679073.73;1405909.43;917699.71;52802.32;302662.27;98362.69;13264.22;23548.91;314820.54;784752.31;179220.77;3851239.58;4093043.17
815;5226404.8;2742889.56;1796759.56;129660.54;557095.14;141469.19;579115.44;97903.12;499076.88;327078.91;221399.83;8080891.66;7092448.17
1316;24253344.79;11492644.4;10397533.63;547902.66;1815264.1;83939.29;3519948.21;143154.35;990899.42;887196.04;4593689.46;35119660.93;34472171.56
4101;2221612.29;1169246.27;645245.56;14018.26;393102.2;120000;9993.89;57345.5;35614.28;803062.75;492431.3;3933361.8;3740060.01
410;4367973.19;1851065.37;1697212.87;35253.9;784441.05;3174.77;132843.54;77281.61;1059692.58;618935.49;356331.81;7091115.48;6616232.99
1114;29014919.6;10839616.6;12229476.18;298996.3;5646830.52;921940.87;981992.5;84241.94;1618844.51;3083275.98;1771313.07;48083955.96;37476528.47
4206;4457176.52;1536951.88;1352501.24;1378701.74;189021.66;155000;1546508.37;72273.79;8228.92;148755.35;11829926.73;19113615.47;18217869.68
1420;3449809.56;1873392.55;1295003.27;87493.78;193919.96;0;3222461.28;6881.9;712114.19;1143903.92;343708.43;10080821.95;8878879.28
1610;5456533.34;2572910.4;2417613.18;106219.06;359790.7;35210.34;586128.7;404463.77;599122.63;1253616.49;730533.01;9220677.27;9065608.28
312;30937426.29;12070371;15343024.28;514759.68;3009271.33;114303.87;3178894.27;7982150.42;3449148.33;1009786.17;13313079.1;65288635.65;59984788.45
914;5871476.35;1949068.46;2447475.82;65229.68;1409702.39;11115;1258032.17;59272.09;373400.93;1510557.2;499277.43;9744511.76;9583131.17
1317;46409406.21;21799211.82;15585143.22;3615531.1;5409520.07;669873.65;7712081.99;145803.65;2488000.45;5685279.89;19610363.68;82582448.02;82720809.52
1822;3088327.32;1519538.65;1228344.16;72563.58;267880.93;206894.1;217654.69;22009.15;434605.34;520564.57;346541.09;4939201.47;4836596.26
617;4137360.25;1648733.81;1167232.11;975981.74;345412.59;39978.6;447895.95;743189.31;59921.53;274936.86;417585.19;5753695.69;6120867.69
1713;6820313.22;2764580.81;2535573.67;64987.46;1455171.28;228987.61;600404.82;780630.12;746589.49;776484.43;568238.64;12320145.17;10521648.33
1714;11319577.14;4194155.18;3516954.92;345740.76;3262726.28;1294926.23;1345839.37;332562.18;790497.51;724257.54;1388309.25;17946530.72;17195969.22
816;9555402.12;5856833.92;2699354.67;70102.14;929111.39;59056.67;383946.76;83708.24;78840.2;277438.44;272224.08;10863112.83;10710616.51
511;3106712.39;1599758.05;1099122.55;23068.92;384762.87;82320.75;9241.66;149041.69;1614138.59;408781.17;304619.68;6218704.17;5674855.93
313;12746906.28;4998488.51;5750951.2;310000.92;1687465.65;67435.18;2823674.01;148940.11;278211.31;396992.12;1589186.54;18653250.24;18051345.55
714;3753086.06;1994353.99;1113323.23;120177.16;525231.68;0;196155.79;98569.84;99684.62;307549.68;507297.74;4907837.1;4962343.73
411;3446922.82;1649583.42;1277142.79;155074.96;365121.65;36500;450074.01;521954.98;375390.31;1661366.59;368115.47;7034920.29;6860324.18
412;5629740.17;2225477.47;2310595.86;65897.7;1027769.14;88437.7;361978.74;484790.29;1869291.76;322227.42;880602.47;10269056.09;9637068.55
1823;20830822.28;8567249.2;8032226.88;298659.23;3932686.97;413165.76;283188.96;1000805.37;607470.06;989964.44;5777320.46;34560611.01;29902737.33
314;5940518.25;3266127.91;1802939.44;87445.35;784005.55;48954.5;974504.56;13799.42;352966.53;320167.03;651899.79;8580605.47;8302810.08
1824;4489028.28;1748238;1758615.5;218347.88;763826.9;141;107484.88;119741.93;296998.17;574037.09;969272.75;6562899.64;6556704.1
1401;15128179.78;6708861.61;5352147.79;287270.45;2779899.93;172782.56;5205191.74;630172.27;221443.52;1067707.83;2107508.18;27011494.77;24532985.88
101;16015699.59;6450043.28;6940036.27;185729.04;2439891;270704.5;4608744.09;699673.41;3828948.5;1897356.06;1448545.78;31486922;28769671.93
901;3932149.84;1658052.92;1732155.61;105613.96;436327.35;197469.65;174170.75;181332.37;1328271.07;248682.19;687961.24;8108478.61;6750037.11
701;6439635.03;3297596.58;2073982.03;478184.2;589872.22;32391.48;1561273.7;72122.44;293782.63;317876.03;909933.79;9190884.77;9627015.1
102;9038295.37;3957864.92;4117004.77;133245.6;830180.08;50890;1421079.32;2104.04;677787.62;2545228.94;1024503.94;14666471.78;14759889.23
801;54005172.26;19779009.93;29110962.8;626802.99;4488396.54;35972.88;2017799.16;778889.08;1191627.44;954375.4;3086731.57;61037176.66;62070567.79
1501;13174954.66;5632067.89;4673933.7;47887.93;2821065.14;65222.51;520702.56;180982.29;1882567.27;181414.29;486028.11;16432270.09;16491871.69
1402;6908523.65;2788686.96;2600984.21;561174.77;957677.71;72713.52;167148.25;132525.77;1721929.51;506785.34;2013300.63;11568391.7;11522926.67
1001;25570404.62;6207331.05;16071967.34;333604.47;2957501.76;14052.86;4121016.33;57646.53;634144.39;1394999.51;2731202.44;34853621.15;34523466.68
1502;9634107.69;6227862.55;2584392.13;115964.02;705888.99;30000;1436076.93;19931.5;303326.72;384992.65;692954.02;12339674.03;12501389.51
802;4880120.89;2598823.41;1985955.81;23281.46;272060.21;684719.1;4385.61;531651.32;61414.16;1020974.82;797039.45;9138863.9;7980305.35
1101;18233960.39;8809146.98;6396986.86;337219.57;2690606.98;0;1433361.51;76723.61;2217852.29;502255.17;912352.28;23627291.61;23376505.25
401;5006392.65;2493862.72;1458146.24;689609.16;364774.53;1991.19;40281.57;73184.9;983480.79;946240.14;1907470.6;9002596.69;8959041.84
1701;6027486.82;2708558.69;2452438.63;444334.75;422154.75;168552.02;35007.44;650796.78;576896.35;676427.19;1454536.58;10361114.37;9589703.18
803;6836363.08;2958363.07;2759353.29;98371.84;1020274.88;14488.69;25266.14;77222.87;1591589.7;234076.47;696852.58;9988869.74;9475859.53
201;7136397.57;3042208.54;2708297.2;149885.82;1236006.01;15088;1095507.08;113810.29;1276125.83;849517.3;1248713.09;12304148.57;11735159.16
1503;52971765;25021956.61;20358586.83;700235.83;6890985.73;388839.56;1459637.77;1142825.22;1678325.12;5997001.11;14432560.01;78593908.49;78070953.79
902;7440067.15;2217235.86;3682359.85;188436.63;1352034.81;3380.56;145395.07;64675.58;1508486.28;822432.02;1059893.82;11635968.62;11044330.48
1403;9884838.67;3989576.5;4484338.18;184580.58;1226343.41;274161.49;1121674.52;61446.68;1390285.13;383245.82;849201.78;14604145.49;13964854.09
202;7247240.72;3594795;2605751.33;100847.7;945846.69;132197;637959.83;164705.37;1249967.03;1767687.68;816265.6;11987230.62;12016023.23
1404;5561722.89;3149813.02;1800375.82;382086.51;229447.54;8862.28;262626.82;37204.8;31701.88;295163.23;731337.01;5934147.55;6928618.91
1201;4128508.89;2423233.12;1305675.94;31623.87;367975.96;103720.06;1431003.03;85419.25;433973.45;1002925.62;406604.62;7483201.07;7592154.92
1002;3987823.83;1508164.11;1960729.72;100680.98;418249.02;27891.39;1304230.07;172401.23;786425.3;2702750.65;698416.4;9623605.37;9679938.87
203;3227691.32;1961505.22;915071.2;20656.68;330458.22;0;167144.97;172986.84;83575.39;458010.99;211753.49;4614460.23;4321163
1115;65884295.18;24805859.59;29094175.37;370585.92;11613674.3;1716507.8;1513620.75;1281087.74;1144562.44;492963.96;4540614.77;84526479.2;76573652.64
1301;20709696.63;8792709.94;9209614.08;246128.71;2461243.9;360515.06;5159381.66;264320.42;1111431.89;968263.6;3794367.72;33508843.41;32367976.98
301;7651158.24;3534314.37;2822998.64;417630.99;876214.24;21131.5;2527279.18;376375.22;3770914.38;660862.53;1957369.18;14390122.6;16965090.23
103;8127899.22;3034251.38;4195319;129667.57;768661.27;23233.5;3174940.89;2634592.53;4562644.88;1346501.22;2000910.34;21272073.83;21870722.58
4301;9688408.4;3722580.62;2071881.23;323255.86;3570690.69;486094;2594438.3;24595.73;1488912.61;214323.91;3579558.89;16878470.71;18076331.84
1003;5946893.17;2228629.88;3102670.65;269162.3;346430.34;91990.78;885728.22;1064205.68;1696833.58;470248.51;1646157.16;12151938.09;11802057.1
1601;12038220.44;4680644.83;5773321.36;180608.14;1403646.11;546210;778953.8;1246503.15;2942001.03;1916630.87;2841186.13;22303940.79;22309705.42
601;7196003.05;3255283.62;2950747.92;171906.91;818064.6;42179.7;3659316.24;75293.71;1253504.55;461601.66;937847.72;13564856.67;13625746.63
1801;5295695.53;2744646.5;1793708.21;339177.45;418163.37;69668;200155.99;134957.02;1424299.79;305363.35;1096430.34;8422904.35;8526570.02
104;9223458.87;3140011.66;5048591.57;116682.21;918173.43;280808.21;4235067.59;531385.09;2796775.2;877829.43;1766817.72;21619916.46;19712142.11
702;5633386.71;2608556.7;2149591.73;115003.06;760235.22;32076.43;256709.38;610794.8;0;694990.14;1581317.11;9003962.82;8809274.57
1202;3341487.58;1557864.13;1364025.8;30351.49;389246.16;24225.6;233706.8;14076.5;77904.14;690969.04;347218.02;5500773.65;4729587.68
1102;7884632.8;3436687.14;3531507.6;110689.43;805748.63;0;376209.65;138695.62;864437.44;195907.64;1242575.12;10667300.99;10702458.27
105;23850161.84;10190742.34;5264693.28;3086101.27;5308624.95;3134153.84;1172752.56;165118.29;1337947.39;1214978.28;10022091.98;40175129.47;40897204.18
1203;5131529.16;3242375.92;1335356.71;109815.16;443981.37;3847.68;89211.29;6877.71;716670.8;1245001.64;1281351.49;8523427.39;8474489.77
1103;10602176.72;5403237.26;4122010.76;191572.35;885356.35;0;153259.12;346911.45;79505.22;146707.82;2304647.49;13579422.04;13633207.82
1302;9099185.3;4695541.25;3690262.22;88458.3;624923.53;66903;2181076.13;1019125.52;1060798;304702.25;1693010.22;15503043.31;15424800.42
302;33585708.88;11878918.99;13303603.49;502866.35;7900320.05;784914.5;4819970.73;329841.89;2063343.42;1513514.57;12985654.26;56165224.21;56082948.25
204;3003429.61;1840869.04;537133.86;74449.52;550977.19;2537.66;6416.55;0;73673.15;71879.25;431081.88;3571423.27;3589018.1
1504;28587580.28;13800040.14;10797215.02;248550.69;3741774.43;36367.8;992297.27;804484.8;1079320.93;1477535.33;3450128.39;36215913.37;36427714.8
1004;7193668.83;1660019.85;4581831.73;49264.22;902553.03;26832;1414871.61;85265.29;251642.4;988044.06;267626.61;10456681.99;10227950.8
205;15707386.64;7806456.1;6447273.4;215365.24;1238291.9;26672.8;582719.02;1348319.19;1106265.89;1731863.46;3075557.26;23574235.37;23578784.26
501;3543123.22;972663.84;2151611.28;37590.15;381257.95;129260.13;531408.1;30709.41;577571.86;151550.22;306091.9;6213890.59;5269714.84
1405;12153677.19;5806285.89;4663238.39;66452.84;1617700.07;0;401140.38;481188.53;616560.4;303035.62;2176882.96;16072464.19;16132485.08
1005;6791970.13;3207171.03;3268551.5;191632.67;124614.93;1108.04;976362.23;2061497.4;201703.09;142539.06;1312330.56;11396236.47;11487510.51
703;5444990.23;2996807.18;1883183.76;249461.42;315537.87;21585.35;1132856.32;61417.81;103972.92;871598.21;1822390.35;9280847.89;9458811.19
1702;5087103.47;2181179.12;2329863.85;82099.86;493960.64;150314.42;0;493272.38;1326222.61;3877676.98;741738.56;12119541.93;11676328.42
303;49491009.37;23648923.39;15207768.75;1293832.53;9340484.7;0;1401239.95;1122841.62;4360509.47;6940890.05;23944232.78;84166067.3;87260723.24
402;19070464.86;5930133.56;11583828.01;250653.58;1305849.71;651917.6;6278709.87;876275.41;2483287.55;1627447.19;3338392.98;34272307.89;34326495.46
304;7067404.84;4178561.97;1595961.42;183345.58;1109535.87;416402.71;2816120.61;1303502.88;3072354.63;402406.74;2187694.13;17142968.58;17265886.54
1104;7703270.41;3371202.54;3636608.77;117679.2;577779.9;0;171220.33;357585.98;810833.02;171955.11;326364.02;9830959.72;9541228.87
1006;15198811.32;4777577.54;7843661.51;316649.73;2260922.54;40000;159252.51;41683.73;2582916.6;597801.8;1739477;23024485.44;20359942.96
3101;5770297.62;1968388.97;2077134.66;945467.15;779306.84;12689;14936.21;116495.72;3018410.53;295399.37;1112671.96;9687450.31;10340900.41
4501;2687261.7;1575204.26;656268.34;374755.07;81034.03;0;82880.84;62996.61;646674.15;130821.36;709011.64;3853749.67;4319646.3
3102;6448921.83;3394825.37;2242478.22;176264;635354.24;277918.75;267937.97;126971.34;3046298.9;323870.18;976615.4;11960007.27;11468534.37
1602;12111924.74;4440826.44;7089306.31;175264.99;406527;0;747367.44;1586219.76;768377.26;405535.37;997215.62;16746820.36;16616640.19
1204;6535048.97;3209723.08;2340210.07;57059.21;928056.61;49145.43;52844.29;23305.73;1129374.42;299711.9;118524.98;8745431.27;8207955.72
602;11627893.33;4650407.17;4400735.43;652257.38;1924493.35;109513.65;1232720.52;14355.38;1198917.28;899098.45;3768787.59;19341068.11;18851286.2
